track_id,lat,lon,valid_time,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km,prob_cyclone_exists,lead_time,init_time,member
2024279N21265,22.5,266.5999984741211,2024-10-07 00:00:00,981.0,75.0,27.77998988808368,111.11995955233472,129.63995281105719,129.63995281105719,129.63995281105719,55.55997977616736,55.55997977616736,74.07997303488982,74.07997303488982,0.0,37.03998651744491,37.03998651744491,0.0,1.0,0 days 00:00:00,2024-10-07,3
2024279N21265,21.933427810668945,266.98455810546875,2024-10-07 06:00:00,976.3321566527511,84.23678110621553,16.869079430962636,63.26040467599882,73.62550309788001,71.74678562029882,62.378845300846635,20.565441765254405,18.629950139542675,11.878337137293538,15.162586478845213,16.869079430962636,2.108723230442264,2.307638757605656,2.174006846714585,8.905110355896655e-05,0 days 06:00:00,2024-10-07,3
2024279N21265,21.901948928833008,267.9116516113281,2024-10-07 12:00:00,970.7127596231337,86.69019106564924,37.30884903992775,132.2870311659702,145.61851538019172,111.3020872435232,112.37152521274366,62.6828653952424,59.79843850820452,43.03959444534169,50.98389222654002,37.30884903992775,21.777033020396637,17.09537456151865,19.133770686044663,9.271700451941251e-05,0 days 12:00:00,2024-10-07,3
2024279N21265,21.65843963623047,268.3893127441406,2024-10-07 18:00:00,942.8104326484176,120.19114009567751,7.101242677221108,155.46053765139874,183.4707153113088,165.78501790918978,149.70642805584214,89.55489632838797,92.36518063819213,81.11735730778352,81.87877054080079,54.93156483018987,50.24498620398455,46.502271880355494,47.736306029153,9.874407845342114e-05,0 days 18:00:00,2024-10-07,3
2024279N21265,21.915325164794922,269.55023193359375,2024-10-08 00:00:00,935.7408305800789,124.15726673748078,30.19266164778866,122.56382888294908,145.68714743366553,112.71487274422178,113.95416289561345,60.85649148675484,59.498846230909024,47.68483017219913,54.090211713808635,38.263675921189886,33.176004847406006,31.256148332503955,33.19588919914993,8.755924472549813e-05,1 days 00:00:00,2024-10-07,3
2024279N21265,22.183719635009766,270.5738220214844,2024-10-08 06:00:00,919.6017675239325,150.98238149501822,37.11728941323831,171.7457027362754,198.38671075727476,170.47899993246153,164.77778305027743,87.54810087058043,89.7023267880524,78.02806931553863,82.5204288063713,62.18949964050055,56.73311851363729,52.32382885975253,55.08125038007054,9.977618676525596e-05,1 days 06:00:00,2024-10-07,3
2024279N21265,22.15571403503418,271.4586486816406,2024-10-08 12:00:00,943.5400771658313,126.14081162290888,9.170117369580266,205.71428904087145,209.30470472449912,185.2934386578355,190.09601929124813,117.45980941241058,116.04361295488302,102.04490600725484,106.35779553696774,66.25570688517017,63.21915768770948,54.593427272881414,58.486244002300545,0.00010498655172844323,1 days 12:00:00,2024-10-07,3
2024279N21265,22.8862247467041,272.9150695800781,2024-10-08 18:00:00,968.5533459728101,84.11778696302771,23.334234252345276,250.2069328596835,258.08359066449606,195.18520505813632,194.58972361188427,120.73210686890665,117.86651373534889,92.5263087822427,99.37049112034747,46.869956844786074,44.90573239797339,37.48312834512111,39.11195313776739,9.858974956932156e-05,1 days 18:00:00,2024-10-07,3
2024279N21265,23.76555061340332,274.1177673339844,2024-10-09 00:00:00,957.1781666730335,106.30616062934982,37.519362169573185,240.83292910049533,262.11379061493255,201.49697314476103,199.35820955674313,138.2740747222478,136.94651490662164,116.38935055085273,121.27853457293305,75.62994021740528,73.41300611414066,60.81540333783652,66.2194251951292,0.00010898947464949085,2 days 00:00:00,2024-10-07,3
2024279N21265,24.2972354888916,274.8753356933594,2024-10-09 06:00:00,935.4142666351385,132.30891854124135,24.98501354491379,248.05109617721462,238.53300866019146,192.06238337318362,204.42388491120795,81.98863884926752,77.099681387421,61.23323892054577,71.16900063149794,47.68359414704391,43.607344582462105,37.495961737028736,42.34572784852458,0.00010156187231029687,2 days 06:00:00,2024-10-07,3
2024279N21265,25.774194717407227,275.98663330078125,2024-10-09 12:00:00,944.9220083211726,113.26529175621724,0.0,227.56352425152767,215.2570563877456,153.7097122177491,175.6398355987995,103.17026698697887,97.52739413319463,74.37637661059503,85.55161219649875,54.95804555527485,51.18567629553792,41.75427928208225,48.01849385246599,0.00012664113227420232,2 days 12:00:00,2024-10-07,3
2024279N21265,27.19965171813965,277.1349182128906,2024-10-09 18:00:00,964.8347173977024,91.48175930359413,14.5989149077266,181.75841756451086,164.72069608777426,117.70178991302738,129.62239234668354,84.39318947930224,74.79794082531167,59.745204765851035,69.17344312752635,43.47453517513044,41.245805699325324,31.187695578895607,38.43463512648543,0.00012165570086504189,2 days 18:00:00,2024-10-07,3
2024279N21265,27.75705337524414,278.4806823730469,2024-10-10 00:00:00,988.0290149555938,53.13183096634155,51.20055078166988,90.39856491842141,88.36301621241111,55.09259904956821,53.45444974430152,51.20055078166988,21.317291058362887,10.687116900666773,14.161368880117601,0.0,0.0,0.0,0.0,8.033287893733045e-05,3 days 00:00:00,2024-10-07,3
